"","OpenTime","Open","High","Low","Close","CloseTime","BaseAssetVolume","NumberOfTrades","TakerBuyVolume","TakerBuyBaseAssetVolume","Ignore","NA"
"420",2018-10-10,6656.67,6659.95,6530,6631,1970-01-01 00:00:15,1539215999999,101609680.882173,99789,6819.654895,45031596.857039,0
"421",2018-10-11,6630.21,6633.92,6205,6252.68,1970-01-01 00:00:48,1539302399999,308153124.445824,253224,24435.254184,154456787.973859,0
"422",2018-10-12,6252.71,6360,6209,6298.01,1970-01-01 00:00:29,1539388799999,183030273.011275,148077,15890.432857,100299391.320498,0
"423",2018-10-13,6298,6345,6285.07,6332.93,1970-01-01 00:00:19,1539475199999,120728650.995967,108981,9423.156468,59568245.3319946,0
"424",2018-10-14,6332.92,6416,6308,6339.34,1970-01-01 00:00:15,1539561599999,99527294.0848306,96113,7127.368587,45405725.8262699,0
"425",2018-10-15,6339.34,7680,6300,6752.5,1970-01-01 00:01:30,1539647999999,627984505.555573,456913,47214.804053,326438267.175792,0
"426",2018-10-16,6752.5,6900,6670,6759.27,1970-01-01 00:00:27,1539734399999,186122772.222861,175075,14204.011904,95928783.4000789,0
"427",2018-10-17,6762.76,6811.12,6676.01,6740.89,1970-01-01 00:00:26,1539820799999,179641733.164237,158746,13752.475923,92735373.8739245,0
"428",2018-10-18,6739.01,6796,6567,6618.96,1970-01-01 00:00:20,1539907199999,134777360.154434,138002,9735.654593,65252041.0892105,0
"429",2018-10-19,6618.96,6648.14,6523,6528.88,1970-01-01 00:00:20,1539993599999,136686215.669055,112337,11702.532344,76995910.0140161,0
"430",2018-10-20,6528.88,6617.65,6505.55,6588.4,1970-01-01 00:00:19,1540079999999,126325797.495706,110809,10487.007277,68848403.0365021,0
"431",2018-10-21,6585.72,6663.9,6580,6590.11,1970-01-01 00:00:06,1540166399999,43146401.5891872,68018,3352.959844,22204439.2052299,0
"432",2018-10-22,6590.12,6639,6535.27,6581.2,1970-01-01 00:00:16,1540252799999,106815019.55165,101673,8401.545594,55341971.1930768,0
"433",2018-10-23,6581.2,6595,6515.45,6553.51,1970-01-01 00:00:13,1540339199999,90969791.0251596,86938,7288.048932,47847204.0370594,0
"434",2018-10-24,6553.51,6630,6547.53,6565.5,1970-01-01 00:00:11,1540425599999,78795617.0214158,90762,5551.62038,36598642.1692668,0
"435",2018-10-25,6566.81,6575.09,6502.8,6528.09,1970-01-01 00:00:10,1540511999999,67691945.4459625,75563,5366.160777,35118312.4515427,0
"436",2018-10-26,6528.13,6600,6515.01,6538.63,1970-01-01 00:00:09,1540598399999,61792487.7964233,77985,4680.041861,30622521.9836389,0
"437",2018-10-27,6538.63,6558.35,6463.04,6505.6,1970-01-01 00:00:07,1540684799999,50667220.0444126,86848,3826.22774,24926178.8679294,0
"438",2018-10-28,6505.6,6514.17,6453,6489.93,1970-01-01 00:00:05,1540771199999,37298357.2627134,71647,2728.508889,17719438.9952159,0
"439",2018-10-29,6489.93,6505.01,6315,6344.5,1970-01-01 00:00:13,1540857599999,88484721.0362451,135586,6536.422181,41839860.7317164,0
"440",2018-10-30,6344.5,6395,6317.01,6330.87,1970-01-01 00:00:08,1540943999999,56393439.1828888,95116,4547.135696,28892142.589884,0
"441",2018-10-31,6330.01,6428,6245.02,6371.93,1970-01-01 00:00:12,1541030399999,76970488.2816604,111552,6037.752817,38272580.5838158,0
"442",2018-11-01,6369.52,6442.65,6348.66,6410,1970-01-01 00:00:09,1541116799999,58031686.8315247,89601,4560.735608,29086134.3288204,0
"443",2018-11-02,6410,6460.34,6388.2,6433.98,1970-01-01 00:00:09,1541203199999,62589428.2202487,109482,4961.635216,31889801.2823013,0
"444",2018-11-03,6432.8,6439.97,6345,6387.09,1970-01-01 00:00:07,1541289599999,48934237.9399193,83836,3635.868957,23226775.948305,0
"445",2018-11-04,6388,6525,6359,6485.85,1970-01-01 00:00:10,1541375999999,68169573.18695,126200,5716.258624,36792110.4972389,0
"446",2018-11-05,6485.85,6504.39,6431.02,6468.99,1970-01-01 00:00:08,1541462399999,58127213.1393159,114235,4555.523431,29465680.2385956,0
"447",2018-11-06,6468.99,6531.31,6445.18,6519.11,1970-01-01 00:00:11,1541548799999,77336101.1871947,150475,5734.321131,37189108.733067,0
"448",2018-11-07,6522.73,6615.15,6509,6578.46,1970-01-01 00:00:14,1541635199999,93820576.6346396,151060,7059.087973,46413326.0558206,0
"449",2018-11-08,6578.46,6594,6468.22,6479.84,1970-01-01 00:00:13,1541721599999,86450363.6783523,145405,6370.531258,41543352.2967871,0
"450",2018-11-09,6479.84,6511.53,6391.01,6419.99,1970-01-01 00:00:11,1541807999999,75997777.5025591,117043,5993.771062,38655506.512816,0
"451",2018-11-10,6419.99,6475.55,6411,6433.05,1970-01-01 00:00:07,1541894399999,49745307.6412397,97746,3714.135468,23951565.8348147,0
"452",2018-11-11,6435.16,6462.14,6355,6449.81,1970-01-01 00:00:08,1541980799999,52709099.3178461,98435,3799.700665,24388849.499357,0
"453",2018-11-12,6450.71,6497,6421,6453.07,1970-01-01 00:00:10,1542067199999,65390882.1408842,123144,5162.630429,33319237.9133648,0
"454",2018-11-13,6451.68,6498,6391.15,6457.66,1970-01-01 00:00:11,1542153599999,76142983.1519635,150940,6176.466277,39897081.367383,0
"455",2018-11-14,6458.98,6482.84,5656.87,5922.41,1970-01-01 00:00:46,1542239999999,279632622.894368,319011,20429.546888,122727749.846815,0
"456",2018-11-15,5917.2,5939.54,5403.42,5753.4,1970-01-01 00:00:47,1542326399999,270133503.661313,303825,24424.593996,138413226.331241,0
"457",2018-11-16,5757.09,5782.89,5549.25,5655.94,1970-01-01 00:00:38,1542412799999,219097215.966752,221493,20864.470681,118076678.416185,0
"458",2018-11-17,5650.57,5656.6,5565.43,5628.29,1970-01-01 00:00:26,1542499199999,148072393.102104,171403,14662.946203,82212555.9585541,0
"459",2018-11-18,5630.49,5738.17,5617,5662,1970-01-01 00:00:23,1542585599999,134893236.986224,154817,12870.692954,72812616.9896453,0
"460",2018-11-19,5661.94,5664,4855,4910.03,1970-01-01 00:01:10,1542671999999,368688743.454409,378495,34832.065477,181961869.369402,0
"461",2018-11-20,4913.4,5048.24,4326,4558.86,1970-01-01 00:01:57,1542758399999,548036628.729357,596769,60016.157716,280209159.006418,0
"462",2018-11-21,4559.91,4787.2,4413.85,4661.07,1970-01-01 00:01:01,1542844799999,281264433.484659,301920,31538.610809,145270590.605861,0
"463",2018-11-22,4661.08,4721.77,4335,4370,1970-01-01 00:00:34,1542931199999,157459733.724148,180335,17104.716369,78079163.8383825,0
"464",2018-11-23,4370.9,4484,4222.94,4420.61,1970-01-01 00:00:49,1543017599999,215283656.115395,227935,25825.008932,112703529.402858,0
"465",2018-11-24,4415.63,4527,3824.69,3932.44,1970-01-01 00:01:01,1543103999999,258702927.699164,275070,30242.189194,127231531.566151,0
"466",2018-11-25,3933.68,4233,3652.66,4085.78,1970-01-01 00:01:41,1543190399999,398253568.529238,428171,53212.171,208468641.386655,0
"467",2018-11-26,4088.69,4206,3701,3862.2,1970-01-01 00:01:34,1543276799999,373230308.284777,413339,48232.505531,190643829.058343,0
"468",2018-11-27,3864.45,3940,3689.12,3875.21,1970-01-01 00:01:07,1543363199999,257593168.121825,288731,36322.283916,138747058.929806,0
"469",2018-11-28,3875.63,4394.47,3874.27,4264.85,1970-01-01 00:01:31,1543449599999,382697308.297627,386714,47319.594419,196769358.565505,0
"470",2018-11-29,4262.06,4450.38,4125.65,4295.84,1970-01-01 00:01:13,1543535999999,316809038.409883,316601,36962.473603,158303080.305488,0
"471",2018-11-30,4295.72,4341.36,3943,4041.32,1970-01-01 00:01:07,1543622399999,278810574.935784,288098,33803.976753,139232146.692749,0
"472",2018-12-01,4041.27,4299.99,3963.01,4190.02,1970-01-01 00:00:44,1543708799999,186157614.315597,205472,22425.41131,93092891.0509503,0
"473",2018-12-02,4190.98,4312.99,4103.04,4161.01,1970-01-01 00:00:38,1543795199999,162917339.006474,178087,19632.485758,82236824.7820034,0
"474",2018-12-03,4160.55,4179,3827,3884.01,1970-01-01 00:00:49,1543881599999,195055919.543373,207134,23219.634345,92281403.0479723,0
"475",2018-12-04,3884.76,4085,3781,3951.64,1970-01-01 00:00:48,1543967999999,191673423.706266,220815,23934.235906,94658347.0802041,0
"476",2018-12-05,3950.98,3970,3745,3769.84,1970-01-01 00:00:44,1544054399999,169404368.191572,199011,20500.981593,78965669.6640311,0
"477",2018-12-06,3768.44,3899.99,3500,3508.75,1970-01-01 00:01:08,1544140799999,254722331.494941,293512,32658.461385,121928277.435864,0
"478",2018-12-07,3508.75,3549.99,3224.6,3403.55,1970-01-01 00:01:35,1544227199999,322364604.280209,413521,47770.637792,161888033.898644,0
"479",2018-12-08,3403.57,3495,3222,3410.93,1970-01-01 00:00:55,1544313599999,187909876.248947,253650,29371.741091,99748773.25286,0
"480",2018-12-09,3411.36,3658,3394.04,3545.37,1970-01-01 00:00:45,1544399999999,161618597.82859,194567,23399.945608,82219737.9350548,0
"481",2018-12-10,3548.49,3610,3370.11,3432.88,1970-01-01 00:00:40,1544486399999,142507933.073579,192599,20615.038255,71728122.2776243,0
"482",2018-12-11,3434.01,3480,3324.32,3380.39,1970-01-01 00:00:35,1544572799999,121841475.292819,162266,18443.626714,62566361.8636569,0
"483",2018-12-12,3379.23,3492,3350,3445,1970-01-01 00:00:33,1544659199999,116227185.792401,152067,18127.198706,62102213.798852,0
"484",2018-12-13,3446.38,3460,3255.5,3302.06,1970-01-01 00:00:40,1544745599999,134817053.727483,160471,19671.315079,66262762.3004497,0
"485",2018-12-14,3302.06,3335.39,3177,3224.17,1970-01-01 00:00:44,1544831999999,145101409.493598,184525,22546.670128,73559210.3018472,0
"486",2018-12-15,3225.19,3276.5,3156.26,3211.72,1970-01-01 00:00:29,1544918399999,95588793.6405884,139806,16044.57843,51480397.9010543,0
"487",2018-12-16,3211.71,3294,3186,3228.67,1970-01-01 00:00:24,1545004799999,80068159.4048184,125565,13109.773513,42626126.4056562,0
"488",2018-12-17,3229.22,3585,3216,3509.08,1970-01-01 00:01:06,1545091199999,228758085.618461,283815,34567.214438,118345866.958013,0
"489",2018-12-18,3509.03,3678.59,3424.47,3652.98,1970-01-01 00:01:01,1545177599999,216563775.025232,296433,32075.600521,113218237.087279,0
"490",2018-12-19,3653,3912.73,3622.55,3662.22,1970-01-01 00:01:34,1545263999999,352638213.538531,434026,48106.758907,180189225.298994,0
"491",2018-12-20,3660.01,4120,3635,4049.62,1970-01-01 00:01:41,1545350399999,399967057.782816,500506,52772.933168,207803692.003692,0
"492",2018-12-21,4051.86,4139.99,3764,3838.66,1970-01-01 00:01:22,1545436799999,325803279.96267,436187,41365.888997,163730611.792752,0
"493",2018-12-22,3840.25,3979,3785,3948.91,1970-01-01 00:00:42,1545523199999,165085567.585566,249148,22602.324084,87158242.3893017,0
"494",2018-12-23,3948.91,4021.53,3870,3929.71,1970-01-01 00:00:40,1545609599999,158756356.817624,258417,20216.880715,80034022.8800295,0
"495",2018-12-24,3929.71,4198,3924.83,4008.01,1970-01-01 00:01:04,1545695999999,264628967.065911,400403,33124.508698,135645529.906152,0
"496",2018-12-25,4010.11,4020,3646.41,3745.79,1970-01-01 00:01:02,1545782399999,235584302.952561,356377,31541.976272,118404280.497686,0
"497",2018-12-26,3745.56,3837.15,3656.74,3777.74,1970-01-01 00:00:42,1545868799999,159705204.504156,267746,22292.219845,83539027.8284803,0
"498",2018-12-27,3777.74,3813.98,3535,3567.91,1970-01-01 00:00:44,1545955199999,161915849.873105,262733,22249.473824,81803859.0560658,0
"499",2018-12-28,3567.89,3887.25,3540.04,3839.26,1970-01-01 00:00:45,1546041599999,170638519.247279,251040,24449.924653,90747704.9025186,0
"500",2018-12-29,3839,3892,3670,3695.32,1970-01-01 00:00:38,1546127999999,148205200.107737,244844,19522.193046,74500753.1753603,0
"501",2018-12-30,3696.71,3903.5,3657.9,3801.91,1970-01-01 00:00:33,1546214399999,124966229.520229,218929,17427.342285,65587964.903511,0
"502",2018-12-31,3803.12,3810,3630.33,3702.9,1970-01-01 00:00:29,1546300799999,111847216.117082,190308,15523.796134,57912258.7628652,0
"503",2019-01-01,3701.23,3810.16,3642,3797.14,1970-01-01 00:00:23,1546387199999,88149249.0923046,154227,12919.155899,47973435.866858,0
"504",2019-01-02,3796.45,3882.14,3750.45,3858.56,1970-01-01 00:00:35,1546473599999,133876627.246511,218538,17921.600114,68277897.6610579,0
"505",2019-01-03,3857.57,3862.74,3730,3766.78,1970-01-01 00:00:29,1546559999999,111657372.695265,199812,14793.083267,56172495.4269298,0
"506",2019-01-04,3767.2,3823.64,3703.57,3792.01,1970-01-01 00:00:29,1546646399999,111034550.640662,192232,15579.303258,58616203.9778965,0
"507",2019-01-05,3790.09,3840.99,3751,3770.96,1970-01-01 00:00:30,1546732799999,115893501.275159,203673,14908.914175,56667455.3861594,0
"508",2019-01-06,3771.12,4027.71,3740,3987.6,1970-01-01 00:00:36,1546819199999,142198812.189147,240496,19772.887008,76903705.9300712,0
"509",2019-01-07,3987.62,4017.9,3921.53,3975.45,1970-01-01 00:00:31,1546905599999,126830380.492872,221219,16404.352241,65287611.6505614,0
"510",2019-01-08,3976.76,4069.8,3903,3955.13,1970-01-01 00:00:38,1546991999999,154778846.542366,242898,20047.977601,79781104.8953867,0
"511",2019-01-09,3955.45,4006.81,3930.04,3966.65,1970-01-01 00:00:28,1547078399999,115218950.315549,209240,14984.33702,59559010.745234,0
"512",2019-01-10,3966.06,3996.01,3540,3585.88,1970-01-01 00:00:59,1547164799999,221789348.034698,374760,28288.322574,105616252.063408,0
"513",2019-01-11,3585.88,3658,3465,3601.31,1970-01-01 00:00:38,1547251199999,137560743.62486,264996,19907.350586,71430015.6452215,0
"514",2019-01-12,3601.31,3618.19,3530,3583.13,1970-01-01 00:00:21,1547337599999,78908770.6765804,175679,11645.598846,41778835.5068098,0
"515",2019-01-13,3584.1,3611.1,3441.3,3476.81,1970-01-01 00:00:26,1547423999999,92882249.467379,183113,13692.42064,48229503.0153272,0
"516",2019-01-14,3477.56,3671.87,3467.02,3626.09,1970-01-01 00:00:35,1547510399999,125631820.067051,229452,18416.416902,65668831.1040099,0
"517",2019-01-15,3626.08,3648.42,3516.62,3553.06,1970-01-01 00:00:34,1547596799999,122785440.228875,231684,17225.622434,61971796.9125699,0
"518",2019-01-16,3553.06,3645,3543.51,3591.84,1970-01-01 00:00:27,1547683199999,98504455.2066654,205159,14183.69988,50843136.8152334,0
"519",2019-01-17,3591.84,3634.7,3530.39,3616.21,1970-01-01 00:00:29,1547769599999,106709136.973243,217797,16010.503395,57427195.9376738,0
"520",2019-01-18,3613.32,3620,3565.75,3594.87,1970-01-01 00:00:22,1547855999999,81699723.5447914,177567,12611.083757,45362975.236681,0
"521",2019-01-19,3594.87,3720,3594.23,3665.3,1970-01-01 00:00:22,1547942399999,81354185.9032599,175054,11637.258171,42690540.3078523,0
"522",2019-01-20,3665.75,3693.73,3475,3539.28,1970-01-01 00:00:27,1548028799999,99767239.9538145,204941,13875.111381,49633530.6380803,0
"523",2019-01-21,3539.26,3559.51,3475.5,3526.9,1970-01-01 00:00:19,1548115199999,69316548.7668555,160825,10462.020278,36918177.6350183,0
"524",2019-01-22,3526.88,3608.5,3434.85,3570.93,1970-01-01 00:00:29,1548201599999,103804480.11606,195484,15661.333001,55461347.6939766,0
"525",2019-01-23,3570.41,3607.98,3514.5,3552.82,1970-01-01 00:00:24,1548287999999,88816396.3458354,192892,13136.693253,46789527.0087881,0
"526",2019-01-24,3552.97,3589,3529.22,3569.62,1970-01-01 00:00:20,1548374399999,74037052.8663274,162159,10975.97457,39023591.8815241,0
"527",2019-01-25,3569.07,3587.15,3522.51,3565.29,1970-01-01 00:00:17,1548460799999,62634926.4552453,153413,9690.398152,34473989.3867067,0
"528",2019-01-26,3566.69,3662.94,3545,3565.25,1970-01-01 00:00:19,1548547199999,69841766.6469315,135369,10203.400315,36578851.5187991,0
"529",2019-01-27,3565.62,3579,3486,3550.84,1970-01-01 00:00:22,1548633599999,80743416.8465368,163855,11568.567399,41100311.4474003,0
"530",2019-01-28,3550.05,3557.75,3380.27,3434.15,1970-01-01 00:00:40,1548719999999,139258708.764309,260799,20334.271739,70100390.8172858,0
"531",2019-01-29,3434,3443.45,3349.92,3411.04,1970-01-01 00:00:29,1548806399999,100542807.464799,189650,15626.311231,53180295.1805174,0
"532",2019-01-30,3410.04,3478,3387.1,3458.18,1970-01-01 00:00:23,1548892799999,82521122.8619175,180820,13324.339628,45877250.0578734,0
"533",2019-01-31,3457.5,3489.2,3418.8,3434.1,1970-01-01 00:00:29,1548979199999,101928346.976997,198100,15325.828783,52764623.9505186,0
"534",2019-02-01,3434.1,3488,3401.2,3462.07,1970-01-01 00:00:25,1549065599999,87075914.2326683,167520,13533.344628,46664199.9490789,0
"535",2019-02-02,3462.2,3526.4,3440.29,3504.77,1970-01-01 00:00:17,1549151999999,62134037.9753988,153234,9637.41923,33417963.6962455,0
"536",2019-02-03,3504.06,3511.09,3426,3458.11,1970-01-01 00:00:19,1549238399999,68801620.0624161,138592,10126.716143,35070884.4620562,0
"537",2019-02-04,3458.11,3484.88,3433.31,3463.22,1970-01-01 00:00:23,1549324799999,80024258.2276661,155686,12387.109781,42856551.6687407,0
"538",2019-02-05,3463.22,3478.97,3448.43,3471.59,1970-01-01 00:00:25,1549411199999,87491347.0638149,162066,13642.823084,47248405.2435704,0
"539",2019-02-06,3471.57,3482.72,3380,3405.37,1970-01-01 00:00:35,1549497599999,120500703.005157,207024,18054.008347,61609674.4999429,0
"540",2019-02-07,3407,3426.45,3390,3398.4,1970-01-01 00:00:18,1549583999999,63611505.7865722,148209,9971.89096,33985909.9802842,0
"541",2019-02-08,3398.4,3733.58,3373.1,3659.04,1970-01-01 00:00:47,1549670399999,170118212.461979,277242,25500.970345,90453750.9506644,0
"542",2019-02-09,3660.27,3680.02,3625.13,3665.18,1970-01-01 00:00:24,1549756799999,90488500.0676624,192209,13208.14275,48274378.2641721,0
"543",2019-02-10,3665.18,3684.99,3609.76,3680.06,1970-01-01 00:00:23,1549843199999,84696423.9623375,171099,12445.220546,45337811.0648593,0
"544",2019-02-11,3679.75,3684.9,3615.53,3631.05,1970-01-01 00:00:24,1549929599999,90731831.9042743,172626,12713.191666,46221559.6432121,0
"545",2019-02-12,3631.05,3667.6,3582.34,3631.46,1970-01-01 00:00:29,1550015999999,106766439.994365,198996,14986.119629,54283275.9687761,0
"546",2019-02-13,3631.51,3670,3591.75,3609.4,1970-01-01 00:00:25,1550102399999,93350740.9483057,167690,13552.84642,49100779.8282761,0
"547",2019-02-14,3608.34,3626.4,3568.11,3590.56,1970-01-01 00:00:21,1550188799999,78367545.5794593,155215,11271.17502,40602592.4597675,0
"548",2019-02-15,3590.57,3653.23,3573.45,3602.47,1970-01-01 00:00:20,1550275199999,74938358.1835287,151256,10840.396895,39106496.4970658,0
"549",2019-02-16,3602.49,3648.2,3597.91,3618.41,1970-01-01 00:00:19,1550361599999,70894921.8076153,149393,10452.11973,37873280.5714386,0
"550",2019-02-17,3617.22,3700.11,3604.4,3667.58,1970-01-01 00:00:25,1550447999999,93426433.1322613,179511,13004.164676,47317986.7940394,0
"551",2019-02-18,3667.62,3925,3655,3898.6,1970-01-01 00:01:04,1550534399999,242898012.769226,393515,33934.973171,128779026.654132,0
"552",2019-02-19,3897.35,3994.52,3856,3907.79,1970-01-01 00:00:50,1550620799999,197091641.0474,332281,27008.597566,106038298.750343,0
"553",2019-02-20,3907.35,3986.98,3870.66,3969.74,1970-01-01 00:00:36,1550707199999,142571564.56113,250176,19952.700984,78593009.217168,0
"554",2019-02-21,3969.74,4016.48,3901.03,3937.31,1970-01-01 00:00:31,1550793599999,122714273.874177,209571,16678.730945,65816472.0895193,0
"555",2019-02-22,3937.31,3988,3926.65,3962,1970-01-01 00:00:23,1550879999999,94739322.7455702,179588,12932.078494,51172984.8508417,0
"556",2019-02-23,3962,4162.02,3933.15,4117.76,1970-01-01 00:00:33,1550966399999,135782959.418273,231563,17790.396815,71727695.5046879,0
"557",2019-02-24,4118,4198,3712.66,3743.56,1970-01-01 00:01:02,1551052799999,244146803.51887,410578,30284.980963,118938981.430243,0
"558",2019-02-25,3743.56,3872.66,3740,3827.92,1970-01-01 00:00:38,1551139199999,145285565.203171,262716,20414.125316,77851143.9671955,0
"559",2019-02-26,3828.44,3841.51,3777,3809.23,1970-01-01 00:00:28,1551225599999,109932596.106094,213897,14790.213311,56376982.4823053,0
"560",2019-02-27,3809.31,3838.85,3677.17,3818.07,1970-01-01 00:00:31,1551311999999,119564023.120042,201626,16214.235846,61560455.2751597,0
"561",2019-02-28,3818.04,3888,3763.87,3813.69,1970-01-01 00:00:32,1551398399999,124703738.393368,233849,16907.092301,64761233.2496086,0
"562",2019-03-01,3814.26,3857,3813.01,3823,1970-01-01 00:00:23,1551484799999,88851336.5211179,179860,12773.952595,48982541.7434392,0
"563",2019-03-02,3822.17,3841.31,3772.25,3819.93,1970-01-01 00:00:19,1551571199999,74175357.778823,149854,10248.945655,39098061.9466488,0
"564",2019-03-03,3819.97,3835,3781.32,3807.75,1970-01-01 00:00:16,1551657599999,63791898.991597,127681,8854.218878,33793163.4860621,0
"565",2019-03-04,3807.32,3830,3670.69,3715.3,1970-01-01 00:00:34,1551743999999,129739738.238158,218615,18023.022407,67312533.2638188,0
"566",2019-03-05,3716.1,3877.1,3703.55,3857.73,1970-01-01 00:00:32,1551830399999,124945530.762145,202444,17980.127712,68134618.1820648,0
"567",2019-03-06,3857.58,3907,3813.09,3861.84,1970-01-01 00:00:24,1551916799999,95417637.5889866,165101,13139.774573,50622286.0620538,0
"568",2019-03-07,3861.84,3905.4,3840.4,3873.64,1970-01-01 00:00:26,1552003199999,102585458.383339,180520,13365.946213,51827450.4933165,0
"569",2019-03-08,3873.63,3932,3800,3864.89,1970-01-01 00:00:34,1552089599999,135000852.010359,211534,17947.934228,69791058.7474788,0
"570",2019-03-09,3864.88,3971.75,3854.75,3943.04,1970-01-01 00:00:30,1552175999999,121353606.968034,206869,16447.346558,64429542.99979,0
"571",2019-03-10,3943.43,3943.43,3881.69,3916.82,1970-01-01 00:00:23,1552262399999,90693949.7215073,167920,12518.496386,48968093.0871435,0
"572",2019-03-11,3915.99,3936.98,3830,3871.61,1970-01-01 00:00:38,1552348799999,147721971.094469,209916,19416.221014,75329574.1785143,0
"573",2019-03-12,3871.61,3905.2,3826.06,3882.73,1970-01-01 00:00:26,1552435199999,104393849.448448,182885,13827.421065,53624520.4549435,0
"574",2019-03-13,3882.69,3893.56,3840,3866,1970-01-01 00:00:24,1552521599999,94680049.4603375,186572,12839.146505,49699859.8255212,0
"575",2019-03-14,3866,3920,3810.43,3877.12,1970-01-01 00:00:27,1552607999999,104673038.776023,196651,14244.455319,55141147.2836477,0
"576",2019-03-15,3877.12,3939.22,3872.2,3923.76,1970-01-01 00:00:21,1552694399999,84919900.7174447,163866,12025.705534,46979306.8987303,0
"577",2019-03-16,3924.46,4056.98,3921.98,4005.98,1970-01-01 00:00:28,1552780799999,114227606.406817,216198,15580.63108,62301622.9125995,0
"578",2019-03-17,4005.98,4012,3950.01,3981.14,1970-01-01 00:00:18,1552867199999,74893913.0577603,146953,9927.116559,39524144.171391,0
"579",2019-03-18,3981.85,4037,3953.33,3987.81,1970-01-01 00:00:22,1552953599999,89526258.3891064,157876,11964.189769,47710908.0570987,0
"580",2019-03-19,3987.83,4031,3970,4015.53,1970-01-01 00:00:19,1553039999999,79503748.3626347,147394,10745.630565,42949860.7059246,0
"581",2019-03-20,4017.48,4050,3980.5,4043.04,1970-01-01 00:00:23,1553126399999,94019734.2332643,175036,12201.214279,48961351.1175032,0
"582",2019-03-21,4043.04,4069.32,3880.01,3980.64,1970-01-01 00:00:35,1553212799999,144010401.508451,236100,18704.221837,74835394.3920829,0
"583",2019-03-22,3980.85,4008,3968.25,3986.93,1970-01-01 00:00:20,1553299199999,79861943.8108997,153703,10561.694577,42127893.3506579,0
"584",2019-03-23,3987.89,4018.83,3978.01,4006.01,1970-01-01 00:00:17,1553385599999,69169819.8628637,143155,9491.144728,37945846.0402502,0
"585",2019-03-24,4006.01,4006.02,3950,3992.18,1970-01-01 00:00:17,1553471999999,68524082.7469562,131087,8617.365925,34375232.3690955,0
"586",2019-03-25,3991.35,3999.3,3888.71,3936.12,1970-01-01 00:00:33,1553558399999,131507366.375129,227739,17050.634827,67573128.1653155,0
"587",2019-03-26,3935.47,3958.98,3894,3948.55,1970-01-01 00:00:29,1553644799999,115330070.990715,192418,15963.905205,62738463.8918989,0
"588",2019-03-27,3948.77,4048,3936.15,4038.05,1970-01-01 00:00:32,1553731199999,129681258.016214,224309,17964.550601,71983196.7606255,0
"589",2019-03-28,4039.58,4039.7,4002,4027.81,1970-01-01 00:00:20,1553817599999,80822230.5798466,157060,10111.826276,40683986.7743012,0
"590",2019-03-29,4028.22,4123.71,4024.03,4103.25,1970-01-01 00:00:30,1553903999999,122585822.586505,203826,16800.509572,68459620.2724032,0
"591",2019-03-30,4104.24,4140,4052,4106.97,1970-01-01 00:00:19,1553990399999,79853835.581824,162463,10322.148775,42255037.0042894,0
"592",2019-03-31,4106.99,4116.12,4082.57,4103.95,1970-01-01 00:00:13,1554076799999,55472147.1270168,124046,6824.657378,27993469.1711273,0
"593",2019-04-01,4102.44,4158.7,4067,4144.56,1970-01-01 00:00:25,1554163199999,105388238.147889,184268,12915.28932,53371959.953274,0
"594",2019-04-02,4144.54,4897.99,4140.54,4857.29,1970-01-01 00:01:45,1554249599999,489018726.757507,609133,55726.141684,258300768.815403,0
"595",2019-04-03,4857.19,5275.01,4753.5,4932.6,1970-01-01 00:01:49,1554335999999,548900970.917884,692019,55975.584761,279654422.074914,0
"596",2019-04-04,4932.59,5039.08,4777,4898.66,1970-01-01 00:01:01,1554422399999,301411332.009024,419141,31203.308354,154090564.791152,0
"597",2019-04-05,4898.64,5028.22,4880.62,5004.95,1970-01-01 00:00:39,1554508799999,197660830.710967,292375,21235.636237,105586318.209916,0
"598",2019-04-06,5004.96,5205,4928.59,5043.89,1970-01-01 00:00:41,1554595199999,210963411.613132,281237,21796.021869,110119190.889178,0
"599",2019-04-07,5042.07,5234,5026,5170.27,1970-01-01 00:00:37,1554681599999,192916750.571904,274084,19504.612832,100069310.557137,0
"600",2019-04-08,5170.27,5305,5039,5236.9,1970-01-01 00:00:50,1554767999999,260487077.767567,350828,25302.165402,131396468.347385,0
"601",2019-04-09,5238.38,5238.4,5076.68,5150,1970-01-01 00:00:34,1554854399999,175633627.316374,253381,16967.006115,87496291.7573163,0
"602",2019-04-10,5150,5422,5135,5308.25,1970-01-01 00:00:40,1554940799999,210870034.512055,260967,21269.620949,111952601.712348,0
"603",2019-04-11,5307.86,5332.67,4927,5017.37,1970-01-01 00:00:54,1555027199999,277736905.857498,369304,26631.112409,135174561.688529,0
"604",2019-04-12,5017.37,5080.58,4861.22,5048.01,1970-01-01 00:00:33,1555113599999,166485761.079312,226036,16899.590533,84561818.2788882,0
"605",2019-04-13,5047,5099,5004,5045.22,1970-01-01 00:00:17,1555199999999,87375984.4446151,138674,8692.053259,43925293.9222021,0
"606",2019-04-14,5047.45,5152.99,5000,5131.3,1970-01-01 00:00:18,1555286399999,92594930.4271013,131700,10043.911667,50893945.0276778,0
"607",2019-04-15,5131.28,5167.38,4950,5024.95,1970-01-01 00:00:29,1555372799999,147687551.941477,204944,14170.252402,72070166.0008441,0
"608",2019-04-16,5024.95,5197.72,5003.94,5173.72,1970-01-01 00:00:24,1555459199999,123581651.712164,168550,12804.633768,65290617.5159936,0
